GEOID,NAME,flood_frac,pop_total,pop_poverty,pop_black,pop_hispanic,households_total,households_nocar,exposed_pop_total,exposed_pop_poverty,exposed_pop_black,exposed_pop_hispanic,exposed_households_total,exposed_households_nocar
37101041105,411.05,0.0,3297,970,234,607,1264,173,0.0,0.0,0.0,0.0,0.0,0.0
37101041108,411.08,0.0,5209,628,1314,961,2348,148,0.0,0.0,0.0,0.0,0.0,0.0
37101041107,411.07,0.0,5054,671,2417,1136,1934,240,0.0,0.0,0.0,0.0,0.0,0.0
37101040206,402.06,0.0,2922,991,568,458,1056,135,0.0,0.0,0.0,0.0,0.0,0.0
37101040204,402.04,0.0,964,124,385,233,367,53,0.0,0.0,0.0,0.0,0.0,0.0
37101041301,413.01,0.0,1890,338,101,89,713,128,0.0,0.0,0.0,0.0,0.0,0.0
37101041003,410.03,0.0,7701,1384,1753,1273,2972,107,0.0,0.0,0.0,0.0,0.0,0.0
37101040208,402.08,0.0,3810,479,1363,704,1687,101,0.0,0.0,0.0,0.0,0.0,0.0
37101040102,401.02,0.0,4272,1207,490,554,1815,93,0.0,0.0,0.0,0.0,0.0,0.0
37101040502,405.02,0.0,4163,1172,2074,359,1505,80,0.0,0.0,0.0,0.0,0.0,0.0
37101041005,410.05,0.0,6435,1052,824,942,2510,246,0.0,0.0,0.0,0.0,0.0,0.0
37101041112,411.12,0.0,1267,380,639,131,477,77,0.0,0.0,0.0,0.0,0.0,0.0
37101041109,411.09,0.0,1395,158,220,319,502,48,0.0,0.0,0.0,0.0,0.0,0.0
37101041511,415.11,0.0,2786,142,1524,284,1231,160,0.0,0.0,0.0,0.0,0.0,0.0
37101041111,411.11,0.0,4303,952,1516,259,1850,159,0.0,0.0,0.0,0.0,0.0,0.0
37101041113,411.13,0.0,5632,1961,519,859,2207,172,0.0,0.0,0.0,0.0,0.0,0.0
37101041504,415.04,0.0,4333,266,358,481,2046,317,0.0,0.0,0.0,0.0,0.0,0.0
37101041106,411.06,0.0,3976,446,347,167,1590,204,0.0,0.0,0.0,0.0,0.0,0.0
37101040210,402.10,0.0,7552,1553,2605,1132,2832,234,0.0,0.0,0.0,0.0,0.0,0.0
37101041508,415.08,0.0,1959,573,890,281,775,129,0.0,0.0,0.0,0.0,0.0,0.0
37135010707,107.07,0.0,4916,377,1236,294,2131,223,0.0,0.0,0.0,0.0,0.0,0.0
37135011207,112.07,0.0,4704,792,1281,740,1804,105,0.0,0.0,0.0,0.0,0.0,0.0
37135011105,111.05,0.0,4209,1153,1450,633,1911,195,0.0,0.0,0.0,0.0,0.0,0.0
37135011107,111.07,0.0,6614,1067,2093,1309,2425,318,0.0,0.0,0.0,0.0,0.0,0.0
37135010709,107.09,0.0,2722,290,1072,280,1254,106,0.0,0.0,0.0,0.0,0.0,0.0
37135010708,107.08,0.0,7667,833,2191,592,2834,443,0.0,0.0,0.0,0.0,0.0,0.0
37025042202,422.02,0.0,3187,551,1296,760,1301,143,0.0,0.0,0.0,0.0,0.0,0.0
37025042201,422.01,0.0,4724,915,2591,704,1968,197,0.0,0.0,0.0,0.0,0.0,0.0
37025040502,405.02,0.0,4548,1403,1023,119,1855,294,0.0,0.0,0.0,0.0,0.0,0.0
37025041306,413.06,0.0,6918,1678,388,1444,3088,307,0.0,0.0,0.0,0.0,0.0,0.0
37025040501,405.01,0.0,3960,1018,446,258,1636,150,0.0,0.0,0.0,0.0,0.0,0.0
37025041201,412.01,0.0,2848,982,930,571,1056,48,0.0,0.0,0.0,0.0,0.0,0.0
37025041002,410.02,0.0,955,165,212,173,358,30,0.0,0.0,0.0,0.0,0.0,0.0
37025041604,416.04,0.0,3418,584,1777,829,1543,138,0.0,0.0,0.0,0.0,0.0,0.0
37025040704,407.04,0.0,6749,2206,2454,1633,2624,149,0.0,0.0,0.0,0.0,0.0,0.0
37025040705,407.05,0.0,871,107,270,72,322,38,0.0,0.0,0.0,0.0,0.0,0.0
37025041506,415.06,0.0,7252,1950,3256,1423,2712,139,0.0,0.0,0.0,0.0,0.0,0.0
37025041305,413.05,0.0,4708,1301,844,437,1963,124,0.0,0.0,0.0,0.0,0.0,0.0
37025041202,412.02,0.0,1809,143,831,297,847,96,0.0,0.0,0.0,0.0,0.0,0.0
37025041504,415.04,0.0,2975,566,153,468,1081,76,0.0,0.0,0.0,0.0,0.0,0.0
37025041505,415.05,0.0,4789,527,1723,155,2014,253,0.0,0.0,0.0,0.0,0.0,0.0
37025041603,416.03,0.0,3072,324,1589,65,1305,174,0.0,0.0,0.0,0.0,0.0,0.0
37025041001,410.01,0.0,1581,299,701,52,600,45,0.0,0.0,0.0,0.0,0.0,0.0
37025041304,413.04,0.0,5595,765,2667,276,2448,105,0.0,0.0,0.0,0.0,0.0,0.0
37025041307,413.07,0.0,5640,1628,1401,447,2101,217,0.0,0.0,0.0,0.0,0.0,0.0
37025041507,415.07,0.0,1655,533,764,378,768,33,0.0,0.0,0.0,0.0,0.0,0.0
37073970300,9703,0.0,2824,821,918,393,1078,115,0.0,0.0,0.0,0.0,0.0,0.0
37073970100,9701,0.0,2555,331,917,519,920,127,0.0,0.0,0.0,0.0,0.0,0.0
37073970200,9702,0.0,5547,733,440,1180,1983,244,0.0,0.0,0.0,0.0,0.0,0.0
37129012107,121.07,0.0,6058,765,913,1145,2205,214,0.0,0.0,0.0,0.0,0.0,0.0
37129011504,115.04,0.0,6034,546,1963,663,2226,382,0.0,0.0,0.0,0.0,0.0,0.0
37129012111,121.11,0.0,7559,2518,600,1653,3293,149,0.0,0.0,0.0,0.0,0.0,0.0
37129011503,115.03,0.0,6334,1080,2664,1207,2281,369,0.0,0.0,0.0,0.0,0.0,0.0
37129011502,115.02,0.0,3108,364,1460,593,1130,169,0.0,0.0,0.0,0.0,0.0,0.0
37129011612,116.12,0.0,1575,478,803,358,636,59,0.0,0.0,0.0,0.0,0.0,0.0
37129011609,116.09,0.0,5225,886,527,823,2194,116,0.0,0.0,0.0,0.0,0.0,0.0
37129012012,120.12,0.0,7395,447,3844,1046,3397,181,0.0,0.0,0.0,0.0,0.0,0.0
37129012109,121.09,0.0,7821,771,655,1757,3111,523,0.0,0.0,0.0,0.0,0.0,0.0
37129011611,116.11,0.0,2457,594,705,305,948,61,0.0,0.0,0.0,0.0,0.0,0.0
37129011905,119.05,0.0,2502,712,1176,517,1050,169,0.0,0.0,0.0,0.0,0.0,0.0
37129012011,120.11,0.0,1069,121,91,34,448,47,0.0,0.0,0.0,0.0,0.0,0.0
37129010504,105.04,0.0,1817,590,107,36,726,72,0.0,0.0,0.0,0.0,0.0,0.0
37129010503,105.03,0.0,4794,1463,299,678,2261,277,0.0,0.0,0.0,0.0,0.0,0.0
37129011906,119.06,0.0,4736,1442,1447,174,1709,106,0.0,0.0,0.0,0.0,0.0,0.0
37129012106,121.06,0.0,3470,410,1581,848,1506,141,0.0,0.0,0.0,0.0,0.0,0.0
37129012108,121.08,0.0,3031,197,344,64,1378,235,0.0,0.0,0.0,0.0,0.0,0.0
37129011501,115.01,0.0,6774,2101,760,1254,3219,211,0.0,0.0,0.0,0.0,0.0,0.0
37129011610,116.10,0.0,4112,582,1374,312,1523,256,0.0,0.0,0.0,0.0,0.0,0.0
37129012110,121.10,0.0,6619,1559,1106,1605,2447,438,0.0,0.0,0.0,0.0,0.0,0.0
37181960902,9609.02,0.0,7735,2150,3210,833,3569,134,0.0,0.0,0.0,0.0,0.0,0.0
37181960901,9609.01,0.0,3083,272,1618,81,1397,153,0.0,0.0,0.0,0.0,0.0,0.0
37181960903,9609.03,0.0,2259,642,978,59,935,52,0.0,0.0,0.0,0.0,0.0,0.0
37063001002,10.02,0.0,7660,2539,3742,1128,3434,423,0.0,0.0,0.0,0.0,0.0,0.0
37063001100,11,0.0,5370,1441,1663,1326,2053,366,0.0,0.0,0.0,0.0,0.0,0.0
37063001303,13.03,0.0,2894,527,1349,710,1351,222,0.0,0.0,0.0,0.0,0.0,0.0
37063001304,13.04,0.0,5277,1651,746,514,2123,358,0.0,0.0,0.0,0.0,0.0,0.0
37191000601,6.01,0.0,4508,938,379,590,1903,117,0.0,0.0,0.0,0.0,0.0,0.0
37191001900,19,0.0,7319,2001,2766,315,3017,335,0.0,0.0,0.0,0.0,0.0,0.0
37191000800,8,0.0,2642,782,200,370,1102,71,0.0,0.0,0.0,0.0,0.0,0.0
37191001200,12,0.0,7937,2181,3938,1253,3595,592,0.0,0.0,0.0,0.0,0.0,0.0
37191000200,2,0.0,7539,1027,2983,586,3344,196,0.0,0.0,0.0,0.0,0.0,0.0
37191000500,5,0.0,2101,179,1105,337,979,51,0.0,0.0,0.0,0.0,0.0,0.0
37191001800,18,0.0,1985,241,410,450,910,28,0.0,0.0,0.0,0.0,0.0,0.0
37191000302,3.02,0.0,4638,931,1359,93,1665,95,0.0,0.0,0.0,0.0,0.0,0.0
37191001000,10,0.0,1123,226,472,81,489,28,0.0,0.0,0.0,0.0,0.0,0.0
37191000700,7,0.0,2951,663,505,201,1274,53,0.0,0.0,0.0,0.0,0.0,0.0
37183053432,534.32,0.0,3932,662,1261,190,1796,287,0.0,0.0,0.0,0.0,0.0,0.0
37183053435,534.35,0.0,7779,2225,2953,452,2959,434,0.0,0.0,0.0,0.0,0.0,0.0
37183054224,542.24,0.0,7945,2573,4285,1302,2892,197,0.0,0.0,0.0,0.0,0.0,0.0
37183054223,542.23,0.0,1891,234,798,82,712,105,0.0,0.0,0.0,0.0,0.0,0.0
37183053427,534.27,0.0,7220,1956,787,1370,2855,266,0.0,0.0,0.0,0.0,0.0,0.0
37063001400,14,0.0,1454,368,418,325,544,79,0.0,0.0,0.0,0.0,0.0,0.0
37063001501,15.01,0.0,6189,1280,2131,1442,2597,203,0.0,0.0,0.0,0.0,0.0,0.0
37063001706,17.06,0.0,6888,733,849,1183,2549,292,0.0,0.0,0.0,0.0,0.0,0.0
37063001708,17.08,0.0,7213,2081,1918,471,2712,236,0.0,0.0,0.0,0.0,0.0,0.0
37039930603,9306.03,0.0,2408,814,462,95,1146,66,0.0,0.0,0.0,0.0,0.0,0.0
37039930102,9301.02,0.0,7232,1927,791,530,2962,349,0.0,0.0,0.0,0.0,0.0,0.0
37039930402,9304.02,0.0,1635,531,500,394,715,101,0.0,0.0,0.0,0.0,0.0,0.0
37039930401,9304.01,0.0,4535,1565,602,1094,2099,300,0.0,0.0,0.0,0.0,0.0,0.0
37039930502,9305.02,0.0,4180,650,1443,450,1552,129,0.0,0.0,0.0,0.0,0.0,0.0
37039930604,9306.04,0.0,3074,742,414,291,1459,157,0.0,0.0,0.0,0.0,0.0,0.0
37039930101,9301.01,0.0,959,184,394,131,367,53,0.0,0.0,0.0,0.0,0.0,0.0
37039930501,9305.01,0.0,6358,2199,938,553,2277,86,0.0,0.0,0.0,0.0,0.0,0.0
37039930605,9306.05,0.0,3216,251,1602,788,1319,53,0.0,0.0,0.0,0.0,0.0,0.0
37039930606,9306.06,0.0,5563,966,351,394,2357,203,0.0,0.0,0.0,0.0,0.0,0.0
37147000504,5.04,0.0,3753,1173,1167,393,1486,94,0.0,0.0,0.0,0.0,0.0,0.0
37147000304,3.04,0.0,3490,471,733,414,1310,112,0.0,0.0,0.0,0.0,0.0,0.0
37147002002,20.02,0.0,7181,2056,1167,350,3165,139,0.0,0.0,0.0,0.0,0.0,0.0
37147000503,5.03,0.0,1480,243,422,159,650,77,0.0,0.0,0.0,0.0,0.0,0.0
37147001304,13.04,0.0,6103,2099,2874,1324,2417,316,0.0,0.0,0.0,0.0,0.0,0.0
37147001305,13.05,0.0,6176,1945,3135,322,2239,333,0.0,0.0,0.0,0.0,0.0,0.0
37147001800,18,0.0,3535,496,712,545,1531,195,0.0,0.0,0.0,0.0,0.0,0.0
37147000303,3.03,0.0,2689,755,341,305,1137,101,0.0,0.0,0.0,0.0,0.0,0.0
37191001500,15,0.0,838,126,343,49,299,50,0.0,0.0,0.0,0.0,0.0,0.0
37067003903,39.03,0.0,7545,1749,2572,172,3393,471,0.0,0.0,0.0,0.0,0.0,0.0
37067004007,40.07,0.0,7623,1887,1147,631,3539,386,0.0,0.0,0.0,0.0,0.0,0.0
37067000100,1,0.0,2534,757,1089,86,1008,61,0.0,0.0,0.0,0.0,0.0,0.0
37067000200,2,0.0,1029,58,318,109,486,61,0.0,0.0,0.0,0.0,0.0,0.0
37067000301,3.01,0.0,1683,195,633,347,755,89,0.0,0.0,0.0,0.0,0.0,0.0
37067000302,3.02,0.0,1287,339,295,238,507,67,0.0,0.0,0.0,0.0,0.0,0.0
37067003201,32.01,0.0,6784,1486,1828,1613,2648,389,0.0,0.0,0.0,0.0,0.0,0.0
37067003202,32.02,0.0,7221,1434,1012,853,2938,491,0.0,0.0,0.0,0.0,0.0,0.0
37049961004,9610.04,0.0,1903,126,814,347,803,138,0.0,0.0,0.0,0.0,0.0,0.0
37049960302,9603.02,0.0,6176,954,793,1068,2467,307,0.0,0.0,0.0,0.0,0.0,0.0
37049960202,9602.02,0.0,2090,646,917,146,819,143,0.0,0.0,0.0,0.0,0.0,0.0
37049961102,9611.02,0.0,3443,204,1545,309,1293,215,0.0,0.0,0.0,0.0,0.0,0.0
37049961101,9611.01,0.0,5115,864,2165,725,1926,58,0.0,0.0,0.0,0.0,0.0,0.0
37049961003,9610.03,0.0,5983,1995,357,1215,2332,292,0.0,0.0,0.0,0.0,0.0,0.0
37049960301,9603.01,0.0,7096,463,1323,895,2603,147,0.0,0.0,0.0,0.0,0.0,0.0
37049960502,9605.02,0.0,1122,308,318,81,417,30,0.0,0.0,0.0,0.0,0.0,0.0
37063002008,20.08,0.0,2214,281,769,550,1009,75,0.0,0.0,0.0,0.0,0.0,0.0
37063002013,20.13,0.0,2819,873,1436,131,1017,104,0.0,0.0,0.0,0.0,0.0,0.0
37063002015,20.15,0.0,3034,830,721,727,1113,35,0.0,0.0,0.0,0.0,0.0,0.0
37063000301,3.01,0.0,7985,2520,3892,1645,3434,224,0.0,0.0,0.0,0.0,0.0,0.0
37041930202,9302.02,0.0,6397,734,842,1362,3025,103,0.0,0.0,0.0,0.0,0.0,0.0
37041930201,9302.01,0.0,3107,650,732,630,1231,157,0.0,0.0,0.0,0.0,0.0,0.0
37021001000,10,0.0,7797,2212,593,529,3239,529,0.0,0.0,0.0,0.0,0.0,0.0
37171930803,9308.03,0.0,4395,543,1851,727,1674,300,0.0,0.0,0.0,0.0,0.0,0.0
37171930804,9308.04,0.0,4405,525,552,854,1785,173,0.0,0.0,0.0,0.0,0.0,0.0
37009970801,9708.01,0.0,3922,228,700,751,1821,125,0.0,0.0,0.0,0.0,0.0,0.0
37009970802,9708.02,0.0,1836,619,803,151,808,127,0.0,0.0,0.0,0.0,0.0,0.0
37009970502,9705.02,0.0,7527,1979,2388,464,2769,130,0.0,0.0,0.0,0.0,0.0,0.0
37009970501,9705.01,0.0,900,216,51,85,423,74,0.0,0.0,0.0,0.0,0.0,0.0
37009970701,9707.01,0.0,2054,561,104,267,785,107,0.0,0.0,0.0,0.0,0.0,0.0
37009970702,9707.02,0.0,2453,513,748,372,1064,112,0.0,0.0,0.0,0.0,0.0,0.0
37185950201,9502.01,0.0,2810,541,568,597,1162,51,0.0,0.0,0.0,0.0,0.0,0.0
37185950202,9502.02,0.0,1749,323,245,344,707,23,0.0,0.0,0.0,0.0,0.0,0.0
37067003307,33.07,0.0,929,224,331,163,408,45,0.0,0.0,0.0,0.0,0.0,0.0
37067003308,33.08,0.0,5679,627,932,457,2221,204,0.0,0.0,0.0,0.0,0.0,0.0
37083930200,9302,0.0,7779,2461,2692,1012,3008,470,0.0,0.0,0.0,0.0,0.0,0.0
37083931000,9310,0.0,1677,492,401,162,776,98,0.0,0.0,0.0,0.0,0.0,0.0
37067003500,35,0.0,2935,454,420,217,1242,117,0.0,0.0,0.0,0.0,0.0,0.0
37067000801,8.01,0.0,4445,993,529,99,1695,108,0.0,0.0,0.0,0.0,0.0,0.0
37067000802,8.02,0.0,7478,690,1259,733,2870,292,0.0,0.0,0.0,0.0,0.0,0.0
37067000600,6,0.0,5798,1981,376,457,2336,127,0.0,0.0,0.0,0.0,0.0,0.0
37067003904,39.04,0.0,6316,2026,1288,957,2388,310,0.0,0.0,0.0,0.0,0.0,0.0
37067002807,28.07,0.0,4984,1627,2496,171,2291,276,0.0,0.0,0.0,0.0,0.0,0.0
37067004102,41.02,0.0,3802,568,1770,312,1741,263,0.0,0.0,0.0,0.0,0.0,0.0
37067001300,13,0.0,2238,225,528,67,874,85,0.0,0.0,0.0,0.0,0.0,0.0
37067000900,9,0.0,7023,797,2373,1176,2716,195,0.0,0.0,0.0,0.0,0.0,0.0
37013930102,9301.02,0.0,6589,507,2198,992,2467,383,0.0,0.0,0.0,0.0,0.0,0.0
37013930101,9301.01,0.0,980,84,455,95,440,58,0.0,0.0,0.0,0.0,0.0,0.0
37007920301,9203.01,0.0,5950,424,1000,320,2416,328,0.0,0.0,0.0,0.0,0.0,0.0
37007920302,9203.02,0.0,1407,488,278,338,549,59,0.0,0.0,0.0,0.0,0.0,0.0
37007920502,9205.02,0.0,6120,441,1229,944,2712,437,0.0,0.0,0.0,0.0,0.0,0.0
37007920501,9205.01,0.0,6746,605,475,1188,2740,175,0.0,0.0,0.0,0.0,0.0,0.0
37075920100,9201,0.0,1743,519,361,247,684,61,0.0,0.0,0.0,0.0,0.0,0.0
37075920200,9202,0.0,3923,879,1918,806,1743,260,0.0,0.0,0.0,0.0,0.0,0.0
37075920300,9203,0.0,1691,477,855,382,715,35,0.0,0.0,0.0,0.0,0.0,0.0
37045950702,9507.02,0.0,4884,1168,511,527,2169,327,0.0,0.0,0.0,0.0,0.0,0.0
37045950701,9507.01,0.0,7478,2352,2086,1336,2737,226,0.0,0.0,0.0,0.0,0.0,0.0
37045950604,9506.04,0.0,1382,333,332,100,609,29,0.0,0.0,0.0,0.0,0.0,0.0
37045950603,9506.03,0.0,3662,756,1079,622,1676,70,0.0,0.0,0.0,0.0,0.0,0.0
37015960401,9604.01,0.0,7806,2059,2555,872,3674,574,0.0,0.0,0.0,0.0,0.0,0.0
37015960402,9604.02,0.0,2966,546,178,63,1391,204,0.0,0.0,0.0,0.0,0.0,0.0
37143920101,9201.01,0.0,1751,269,824,419,783,57,0.0,0.0,0.0,0.0,0.0,0.0
37143920102,9201.02,0.0,4317,821,2317,948,1709,81,0.0,0.0,0.0,0.0,0.0,0.0
37119005307,53.07,0.0,4460,450,1680,387,2111,141,0.0,0.0,0.0,0.0,0.0,0.0
37119005306,53.06,0.0,5572,1610,2118,1390,2421,149,0.0,0.0,0.0,0.0,0.0,0.0
37119001508,15.08,0.0,3058,392,960,284,1428,199,0.0,0.0,0.0,0.0,0.0,0.0
37119005613,56.13,0.0,7680,737,1667,964,3223,200,0.0,0.0,0.0,0.0,0.0,0.0
37081012703,127.03,0.0,4551,563,566,982,2132,133,0.0,0.0,0.0,0.0,0.0,0.0
37119001510,15.10,0.0,2862,866,978,257,1133,39,0.0,0.0,0.0,0.0,0.0,0.0
37119005308,53.08,0.0,7714,1149,559,953,2987,357,0.0,0.0,0.0,0.0,0.0,0.0
37119001919,19.19,0.0,7458,1907,3447,1290,2855,380,0.0,0.0,0.0,0.0,0.0,0.0
37119001914,19.14,0.0,4393,1348,1144,219,1946,249,0.0,0.0,0.0,0.0,0.0,0.0
37119001918,19.18,0.0,978,71,251,114,361,41,0.0,0.0,0.0,0.0,0.0,0.0
37119001916,19.16,0.0,5097,1424,1088,464,1973,345,0.0,0.0,0.0,0.0,0.0,0.0
37119005621,56.21,0.0,4797,682,2564,842,2241,226,0.0,0.0,0.0,0.0,0.0,0.0
37119002905,29.05,0.0,1867,214,256,95,775,123,0.0,0.0,0.0,0.0,0.0,0.0
37071032506,325.06,0.0,5364,1376,674,394,2033,257,0.0,0.0,0.0,0.0,0.0,0.0
37071032703,327.03,0.0,6853,2213,909,1258,2956,125,0.0,0.0,0.0,0.0,0.0,0.0
37141920201,9202.01,0.0,1562,216,592,87,659,99,0.0,0.0,0.0,0.0,0.0,0.0
37141920401,9204.01,0.0,6007,1325,3279,703,2364,278,0.0,0.0,0.0,0.0,0.0,0.0
37171930101,9301.01,0.0,1810,247,303,332,846,108,0.0,0.0,0.0,0.0,0.0,0.0
37171931102,9311.02,0.0,6191,1339,3112,1213,2229,127,0.0,0.0,0.0,0.0,0.0,0.0
37171930502,9305.02,0.0,3817,902,722,159,1717,164,0.0,0.0,0.0,0.0,0.0,0.0
37171930302,9303.02,0.0,846,197,316,182,399,64,0.0,0.0,0.0,0.0,0.0,0.0
37171930202,9302.02,0.0,7756,1838,544,1446,3686,229,0.0,0.0,0.0,0.0,0.0,0.0
37171930102,9301.02,0.0,1994,180,593,195,837,25,0.0,0.0,0.0,0.0,0.0,0.0
37171930301,9303.01,0.0,5091,1313,1920,996,1872,128,0.0,0.0,0.0,0.0,0.0,0.0
37171931002,9310.02,0.0,2106,531,670,394,787,81,0.0,0.0,0.0,0.0,0.0,0.0
37171931001,9310.01,0.0,7517,1915,1269,1189,2745,420,0.0,0.0,0.0,0.0,0.0,0.0
37119005829,58.29,0.0,6115,441,2838,907,2472,312,0.0,0.0,0.0,0.0,0.0,0.0
37119005839,58.39,0.0,6591,1213,3526,1245,2730,458,0.0,0.0,0.0,0.0,0.0,0.0
37119003018,30.18,0.0,3910,675,1093,976,1649,162,0.0,0.0,0.0,0.0,0.0,0.0
37119003807,38.07,0.0,4165,316,1532,637,1953,173,0.0,0.0,0.0,0.0,0.0,0.0
37071032704,327.04,0.0,5366,626,2388,1105,1960,126,0.0,0.0,0.0,0.0,0.0,0.0
37071033203,332.03,0.0,6450,1175,1101,1233,2635,165,0.0,0.0,0.0,0.0,0.0,0.0
37071033204,332.04,0.0,6898,1882,3326,1495,2852,400,0.0,0.0,0.0,0.0,0.0,0.0
37059080301,803.01,0.0,928,112,176,222,377,15,0.0,0.0,0.0,0.0,0.0,0.0
37059080101,801.01,0.0,5577,1667,2442,359,2099,139,0.0,0.0,0.0,0.0,0.0,0.0
37071031101,311.01,0.0,1585,338,168,92,702,114,0.0,0.0,0.0,0.0,0.0,0.0
37071030205,302.05,0.0,2873,799,557,444,1106,128,0.0,0.0,0.0,0.0,0.0,0.0
37071030401,304.01,0.0,6771,1298,2145,835,2606,96,0.0,0.0,0.0,0.0,0.0,0.0
37001020802,208.02,0.0,2603,519,813,393,965,130,0.0,0.0,0.0,0.0,0.0,0.0
37001021701,217.01,0.0,6537,1542,3106,1330,3103,328,0.0,0.0,0.0,0.0,0.0,0.0
37059080701,807.01,0.0,4133,1357,2265,968,1862,294,0.0,0.0,0.0,0.0,0.0,0.0
37059080302,803.02,0.0,2475,488,256,287,1018,134,0.0,0.0,0.0,0.0,0.0,0.0
37059080102,801.02,0.0,3206,668,595,593,1189,36,0.0,0.0,0.0,0.0,0.0,0.0
37059080702,807.02,0.0,4621,1065,1057,301,1664,101,0.0,0.0,0.0,0.0,0.0,0.0
37031970501,9705.01,0.0,6309,1711,1826,901,2507,172,0.0,0.0,0.0,0.0,0.0,0.0
37031970703,9707.03,0.0,5163,369,1533,129,2296,310,0.0,0.0,0.0,0.0,0.0,0.0
37031970801,9708.01,0.0,7519,1539,3594,1021,3372,358,0.0,0.0,0.0,0.0,0.0,0.0
37031990100,9901,0.0,7047,1370,3067,1024,2766,393,0.0,0.0,0.0,0.0,0.0,0.0
37031970403,9704.03,0.0,6224,2032,369,1177,2769,296,0.0,0.0,0.0,0.0,0.0,0.0
37077970702,9707.02,0.0,5142,1018,1426,870,2067,163,0.0,0.0,0.0,0.0,0.0,0.0
37037020105,201.05,0.0,2886,549,1036,295,1075,48,0.0,0.0,0.0,0.0,0.0,0.0
37037020702,207.02,0.0,3770,1276,1056,80,1588,95,0.0,0.0,0.0,0.0,0.0,0.0
37037020104,201.04,0.0,1656,306,190,77,700,63,0.0,0.0,0.0,0.0,0.0,0.0
37037020402,204.02,0.0,3494,364,869,851,1644,185,0.0,0.0,0.0,0.0,0.0,0.0
37037020103,201.03,0.0,7470,859,1911,1734,3279,560,0.0,0.0,0.0,0.0,0.0,0.0
37037020401,204.01,0.0,3866,303,556,366,1493,98,0.0,0.0,0.0,0.0,0.0,0.0
37051003312,33.12,0.0,1618,81,692,128,687,89,0.0,0.0,0.0,0.0,0.0,0.0
37051000701,7.01,0.0,5493,986,1157,661,2484,131,0.0,0.0,0.0,0.0,0.0,0.0
37051001603,16.03,0.0,7730,2170,2662,1381,3555,487,0.0,0.0,0.0,0.0,0.0,0.0
37051001604,16.04,0.0,7045,1902,2168,719,3251,103,0.0,0.0,0.0,0.0,0.0,0.0
37097061103,611.03,0.0,2773,165,1355,98,1082,138,0.0,0.0,0.0,0.0,0.0,0.0
37119006220,62.20,0.0,4068,899,451,458,1608,87,0.0,0.0,0.0,0.0,0.0,0.0
37119006114,61.14,0.0,4623,445,495,369,1877,107,0.0,0.0,0.0,0.0,0.0,0.0
37119004101,41.01,0.0,2584,858,517,244,1054,119,0.0,0.0,0.0,0.0,0.0,0.0
37119005405,54.05,0.0,2734,273,726,157,1238,106,0.0,0.0,0.0,0.0,0.0,0.0
37119004102,41.02,0.0,2503,595,498,429,1021,102,0.0,0.0,0.0,0.0,0.0,0.0
37119000402,4.02,0.0,7960,1177,3435,1123,3716,283,0.0,0.0,0.0,0.0,0.0,0.0
37119005868,58.68,0.0,6171,1496,1065,507,2245,388,0.0,0.0,0.0,0.0,0.0,0.0
37119005531,55.31,0.0,6854,1190,633,1010,3201,235,0.0,0.0,0.0,0.0,0.0,0.0
37119000501,5.01,0.0,6679,1856,1715,890,2787,310,0.0,0.0,0.0,0.0,0.0,0.0
37119006110,61.10,0.0,7705,918,3364,1564,3668,580,0.0,0.0,0.0,0.0,0.0,0.0
37119005625,56.25,0.0,1558,501,740,373,587,76,0.0,0.0,0.0,0.0,0.0,0.0
37119000503,5.03,0.0,7147,1429,2977,357,3224,252,0.0,0.0,0.0,0.0,0.0,0.0
37119002908,29.08,0.0,1279,354,420,285,465,52,0.0,0.0,0.0,0.0,0.0,0.0
37119001925,19.25,0.0,4223,1287,1740,769,1981,84,0.0,0.0,0.0,0.0,0.0,0.0
37119005623,56.23,0.0,5079,1775,1984,910,1899,212,0.0,0.0,0.0,0.0,0.0,0.0
37119005919,59.19,0.0,3376,395,564,358,1318,124,0.0,0.0,0.0,0.0,0.0,0.0
37119006111,61.11,0.0,1852,251,602,183,814,116,0.0,0.0,0.0,0.0,0.0,0.0
37119005536,55.36,0.0,2184,273,950,46,974,153,0.0,0.0,0.0,0.0,0.0,0.0
37119006012,60.12,0.0,6737,868,1405,1656,2866,171,0.0,0.0,0.0,0.0,0.0,0.0
37119006410,64.10,0.0,3094,695,1166,493,1154,48,0.0,0.0,0.0,0.0,0.0,0.0
37119005528,55.28,0.0,3034,1056,882,341,1122,99,0.0,0.0,0.0,0.0,0.0,0.0
37119006217,62.17,0.0,7448,2585,2246,1080,3350,368,0.0,0.0,0.0,0.0,0.0,0.0
37119005854,58.54,0.0,1835,381,174,53,781,67,0.0,0.0,0.0,0.0,0.0,0.0
37119006015,60.15,0.0,7389,1785,2830,442,3260,405,0.0,0.0,0.0,0.0,0.0,0.0
37119006011,60.11,0.0,7430,2288,3587,1213,3399,359,0.0,0.0,0.0,0.0,0.0,0.0
37119005851,58.51,0.0,5109,1685,616,706,2001,341,0.0,0.0,0.0,0.0,0.0,0.0
37119005533,55.33,0.0,1991,221,464,400,850,77,0.0,0.0,0.0,0.0,0.0,0.0
37119005849,58.49,0.0,1922,400,142,329,851,36,0.0,0.0,0.0,0.0,0.0,0.0
37119005866,58.66,0.0,2849,854,184,451,1052,79,0.0,0.0,0.0,0.0,0.0,0.0
37119005850,58.50,0.0,4957,698,2700,1028,1889,228,0.0,0.0,0.0,0.0,0.0,0.0
